267236.13963039016;   2466432614.106462;   267236.13963039016;   2489536751.4879255;   267236.13963039016;   2482758821.7848454;   
356314.8528405202;   2466355185.412608;   356314.8528405202;   2489282133.754897;   356314.8528405202;   2483192568.616344;   
445393.56605065026;   2466291930.2729735;   445393.56605065026;   2489027826.696097;   445393.56605065026;   2483624601.278899;   
534472.2792607803;   2466242901.280054;   534472.2792607803;   2488774122.8742957;   534472.2792607803;   2484054549.312008;   
623550.9924709103;   2466208132.0456233;   623550.9924709103;   2488521319.411026;   623550.9924709103;   2484482041.76282;   
712629.7056810404;   2466187636.9569364;   712629.7056810404;   2488269717.640937;   712629.7056810404;   2484906707.8245344;   
801708.4188911705;   2466181410.9644594;   801708.4188911705;   2488019622.7464333;   801708.4188911705;   2485328177.479804;   
890787.1321013005;   2466189429.412037;   890787.1321013005;   2487771343.3757677;   890787.1321013005;   2485746082.1601133;   
979865.8453114305;   2466211647.900467;   979865.8453114305;   2487525191.251676;   979865.8453114305;   2486160055.409436;   
1068944.5585215606;   2466248002.192295;   1068944.5585215606;   2487281480.753588;   1068944.5585215606;   2486569733.550815;   
1158023.2717316907;   2466298408.1612635;   1158023.2717316907;   2487040528.496646;   1158023.2717316907;   2486974756.362892;   
1247101.9849418206;   2466362761.7763357;   1247101.9849418206;   2486802652.893964;   1247101.9849418206;   2487374767.7569675;   
1336180.6981519507;   2466440939.13091;   1336180.6981519507;   2486568173.703494;   1336180.6981519507;   2487769416.4495645;   
1425259.4113620808;   2466532796.512284;   1425259.4113620808;   2486337411.562047;   1425259.4113620808;   2488158356.6435795;   
