267236.13963039016;   -2.2903920321947427e-09;   267236.13963039016;   3.1480348671024156e-09;   267236.13963039016;   -8.576428349051799e-10;   
356314.8528405202;   -2.321155661487707e-09;   356314.8528405202;   3.102169759751375e-09;   356314.8528405202;   -7.810140982661608e-10;   
445393.56605065026;   -2.3494667868502593e-09;   445393.56605065026;   3.0533899483306225e-09;   445393.56605065026;   -7.039231614778707e-10;   
534472.2792607803;   -2.375252030506366e-09;   534472.2792607803;   3.001727914885551e-09;   534472.2792607803;   -6.264758843791849e-10;   
623550.9924709103;   -2.398441262919423e-09;   623550.9924709103;   2.9472213601609457e-09;   623550.9924709103;   -5.487800972465081e-10;   
712629.7056810404;   -2.418967796288948e-09;   712629.7056810404;   2.8899132138409363e-09;   712629.7056810404;   -4.709454175519882e-10;   
801708.4188911705;   -2.4367686166314026e-09;   801708.4188911705;   2.8298516606024436e-09;   801708.4188911705;   -3.930830439710409e-10;   
890787.1321013005;   -2.4517845232729836e-09;   890787.1321013005;   2.7670901148518875e-09;   890787.1321013005;   -3.1530559157641136e-10;   
979865.8453114305;   -2.463960368610421e-09;   979865.8453114305;   2.70168720212234e-09;   979865.8453114305;   -2.3772683351441126e-10;   
1068944.5585215606;   -2.4732452053709553e-09;   1068944.5585215606;   2.6337067128368267e-09;   1068944.5585215606;   -1.6046150746088584e-10;   
1158023.2717316907;   -2.4795924479958196e-09;   1158023.2717316907;   2.5632175612314685e-09;   1158023.2717316907;   -8.362511323564888e-11;   
1247101.9849418206;   -2.482960041409519e-09;   1247101.9849418206;   2.4902936877396713e-09;   1247101.9849418206;   -7.333646345108366e-12;   
1336180.6981519507;   -2.4833106343931706e-09;   1336180.6981519507;   2.415014030603074e-09;   1336180.6981519507;   6.829660379757439e-11;   
