0.0;   29279.263416799113;   0.0;   29074.548472410097;   0.0;   29062.34553150599;   
89078.71321013005;   29279.86309731721;   89078.71321013005;   29072.911812804316;   89078.71321013005;   29064.854159336588;   
178157.4264202601;   29280.345288071385;   178157.4264202601;   29071.221675286968;   178157.4264202601;   29067.311740925146;   
267236.13963039016;   29280.70984078736;   267236.13963039016;   29069.47857533455;   267236.13963039016;   29069.717542880935;   
356314.8528405202;   29280.956647236155;   356314.8528405202;   29067.68304456996;   356314.8528405202;   29072.070847329294;   
445393.56605065026;   29281.085639002144;   445393.56605065026;   29065.835630314086;   445393.56605065026;   29074.370952113644;   
534472.2792607803;   29281.0967877072;   534472.2792607803;   29063.936895460665;   534472.2792607803;   29076.617171151804;   
623550.9924709103;   29280.99010472786;   623550.9924709103;   29061.98741805406;   623550.9924709103;   29078.808834471693;   
712629.7056810404;   29280.765641303264;   712629.7056810404;   29059.987791159703;   712629.7056810404;   29080.945288624167;   
801708.4188911705;   29280.42348836775;   801708.4188911705;   29057.938622459427;   801708.4188911705;   29083.02589679248;   
890787.1321013005;   29279.963776473098;   890787.1321013005;   29055.840534101746;   890787.1321013005;   29085.05003906795;   
979865.8453114305;   29279.386675630474;   979865.8453114305;   29053.694162281936;   979865.8453114305;   29087.017112664525;   
1068944.5585215606;   29278.692395288454;   1068944.5585215606;   29051.500157164504;   1068944.5585215606;   29088.926532207097;   
1158023.2717316907;   29277.88118396547;   1158023.2717316907;   29049.2591824607;   1158023.2717316907;   29090.77772981433;   
1247101.9849418206;   29276.95332931391;   1247101.9849418206;   29046.971915302252;   1247101.9849418206;   29092.57015550835;   
1336180.6981519507;   29275.909157728212;   1336180.6981519507;   29044.639045879805;   1336180.6981519507;   29094.303277297386;   
1425259.4113620808;   29274.74903428463;   1425259.4113620808;   29042.261277308564;   1425259.4113620808;   29095.976581484247;   
1514338.124572211;   29273.473362378456;   1514338.124572211;   29039.839325334116;   1514338.124572211;   29097.58957281619;   
1603416.837782341;   29272.08258364437;   1603416.837782341;   29037.37391806983;   1603416.837782341;   29099.141774729607;   
