267236.13963039016;   2.199608731091157e-06;   267236.13963039016;   3.236692391101916e-06;   267236.13963039016;   2.09337489737389e-06;   
356314.8528405202;   2.1715353599790823e-06;   356314.8528405202;   3.237819568793697e-06;   356314.8528405202;   2.120998228250959e-06;   
445393.56605065026;   2.143612529387336e-06;   445393.56605065026;   3.2382090553796297e-06;   445393.56605065026;   2.1488521211611283e-06;   
534472.2792607803;   2.115881098189488e-06;   534472.2792607803;   3.2378606311041566e-06;   534472.2792607803;   2.1768944467539146e-06;   
623550.9924709103;   2.088383320964134e-06;   623550.9924709103;   3.236774483831934e-06;   623550.9924709103;   2.205084514260932e-06;   
712629.7056810404;   2.0611628413239745e-06;   712629.7056810404;   3.2349511390219786e-06;   712629.7056810404;   2.233382920033628e-06;   
801708.4188911705;   2.0342646901109594e-06;   801708.4188911705;   3.2323915919273493e-06;   801708.4188911705;   2.261751656021577e-06;   
890787.1321013005;   2.00773526305195e-06;   890787.1321013005;   3.2290972288621582e-06;   890787.1321013005;   2.2901540297047552e-06;   
979865.8453114305;   1.981622293482848e-06;   979865.8453114305;   3.2250698211872823e-06;   979865.8453114305;   2.318554605700929e-06;   
1068944.5585215606;   1.9559747988397055e-06;   1068944.5585215606;   3.220311553947541e-06;   1068944.5585215606;   2.3469192464423707e-06;   
1158023.2717316907;   1.9308430286342604e-06;   1158023.2717316907;   3.2148250255149856e-06;   1158023.2717316907;   2.375215025475081e-06;   
1247101.9849418206;   1.9062783508031531e-06;   1247101.9849418206;   3.208613206743182e-06;   1247101.9849418206;   2.40341017855517e-06;   
1336180.6981519507;   1.8823331678951507e-06;   1336180.6981519507;   3.2016795548189326e-06;   1336180.6981519507;   2.4314741258967656e-06;   
1425259.4113620808;   1.859060745169271e-06;   1425259.4113620808;   3.1940278387854026e-06;   1425259.4113620808;   2.459377383129471e-06;   
