3.0;   4.837884483700371e-07;   
4.0;   4.791237056740563e-07;   
5.0;   4.7430255729935824e-07;   
6.0;   4.6932763691061445e-07;   
6.999999999999999;   4.641992937173004e-07;   
8.0;   4.5891999283364353e-07;   
9.0;   4.5349161034222e-07;   
10.0;   4.4791525997753734e-07;   
11.0;   4.4219357902990633e-07;   
12.0;   4.3632812562942427e-07;   
13.0;   4.3032054470573776e-07;   
13.999999999999998;   4.241734443688021e-07;   
15.0;   4.178885922665359e-07;   
