267236.13963039016;   6.2342941415402034e-15;   267236.13963039016;   7.057251753127191e-15;   267236.13963039016;   6.649440239650829e-15;   
356314.8528405202;   1.2371262879241797e-14;   356314.8528405202;   7.0562561762266415e-15;   356314.8528405202;   6.634969649416454e-15;   
445393.56605065026;   6.2573663310830335e-15;   445393.56605065026;   6.956709023200631e-15;   445393.56605065026;   1.2922459240073461e-14;   
534472.2792607803;   8.404416922751497e-17;   534472.2792607803;   8.42094856435565e-17;   534472.2792607803;   5.824711186314161e-17;   
623550.9924709103;   6.211389104593305e-15;   623550.9924709103;   7.075669301434162e-15;   623550.9924709103;   6.5854061663706756e-15;   
712629.7056810404;   1.781383920703445e-15;   712629.7056810404;   4.3088403452507e-16;   712629.7056810404;   9.900033758699847e-16;   
801708.4188911705;   6.434538477697833e-15;   801708.4188911705;   7.175140861224437e-15;   801708.4188911705;   1.2403982509666905e-14;   
890787.1321013005;   1.3091117832279995e-18;   890787.1321013005;   0.0;   890787.1321013005;   0.0;   
979865.8453114305;   6.198156527407147e-15;   979865.8453114305;   7.100681719179804e-15;   979865.8453114305;   1.28745576719098e-14;   
1068944.5585215606;   6.370498534874106e-15;   1068944.5585215606;   7.031065633529945e-15;   1068944.5585215606;   7.131963599441458e-15;   
1158023.2717316907;   6.457604832187973e-15;   1158023.2717316907;   7.59933580746784e-15;   1158023.2717316907;   5.146837025811907e-15;   
1247101.9849418206;   6.110199624700086e-15;   1247101.9849418206;   7.102475099956868e-15;   1247101.9849418206;   6.340305454010271e-15;   
1336180.6981519507;   6.335419572483005e-15;   1336180.6981519507;   1.4136255096349618e-14;   1336180.6981519507;   5.6084396438069356e-15;   
1425259.4113620808;   7.06497456880282e-15;   1425259.4113620808;   1.4148053797088841e-14;   1425259.4113620808;   1.1134310686755012e-14;   
