0.0;   324.69704354328286;   0.0;   559.6539054093317;   0.0;   138.1063217995655;   
89078.71321013005;   325.740386087619;   89078.71321013005;   554.5431955121953;   89078.71321013005;   132.5530939663379;   
178157.4264202601;   326.782201464564;   178157.4264202601;   549.3609582267643;   178157.4264202601;   127.05588850796435;   
267236.13963039016;   327.8205547183299;   267236.13963039016;   544.1072763363724;   267236.13963039016;   121.61489757865098;   
356314.8528405202;   328.8535034613162;   356314.8528405202;   538.7822477121255;   356314.8528405202;   116.23028725886974;   
445393.56605065026;   329.8791038857167;   445393.56605065026;   533.3859904837037;   445393.56605065026;   110.90220244303686;   
534472.2792607803;   330.8954164932036;   534472.2792607803;   527.9186478822352;   534472.2792607803;   105.63077192669441;   
623550.9924709103;   331.90051198601867;   623550.9924709103;   522.3803934817164;   623550.9924709103;   100.41611336822665;   
712629.7056810404;   332.8924771367054;   712629.7056810404;   516.7714358406133;   712629.7056810404;   95.25833821728843;   
801708.4188911705;   333.86942043075203;   801708.4188911705;   511.0920237901363;   801708.4188911705;   90.15755681316595;   
890787.1321013005;   334.82947801884137;   890787.1321013005;   505.3424509496938;   890787.1321013005;   85.1138831515916;   
979865.8453114305;   335.7708191985696;   979865.8453114305;   499.5230608575115;   979865.8453114305;   80.1274398504379;   
1068944.5585215606;   336.69165199663007;   1068944.5585215606;   493.63425133021855;   1068944.5585215606;   75.19836276032908;   
1158023.2717316907;   337.5902286498291;   1158023.2717316907;   487.676479165517;   1158023.2717316907;   70.32680576587471;   
1247101.9849418206;   338.4648509212791;   1247101.9849418206;   481.650264600898;   1247101.9849418206;   65.51294524209152;   
1336180.6981519507;   339.31387525405125;   1336180.6981519507;   475.5561955458636;   1336180.6981519507;   60.7569845066342;   
1425259.4113620808;   340.13571775563753;   1425259.4113620808;   469.39493162200466;   1425259.4113620808;   56.05915798947217;   
1514338.124572211;   340.9288591028418;   1514338.124572211;   463.16720828303795;   1514338.124572211;   51.41973546151669;   
1603416.837782341;   341.69184902164636;   1603416.837782341;   456.8738402765902;   1603416.837782341;   46.83902581974718;   
